PERSON_ID,DISPLAY_FIRST_LAST,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
1630183,Jaden McDaniels,Timberwolves,Forward,6-9,185,USA,2000-09-29T00:00:00,1,28,133,3313.0,1074.0,525.0,150.0,87.0,114.0,APR 19 2022 08:30 PM,2063280
1629667,Jalen McDaniels,Hornets,Forward-Center,6-9,205,USA,1998-01-31T00:00:00,2,52,118,2092.0,775.0,404.0,124.0,62.0,44.0,Empty,1782621
203926,Doug McDermott,Spurs,Forward,6-7,225,USA,1992-01-03T00:00:00,7,11,527,11012.0,4846.0,1236.0,496.0,113.0,53.0,Empty,13750000
201580,JaVale McGee,Suns,Center-Forward,7-0,270,USA,1988-01-19T00:00:00,13,18,821,13982.0,6536.0,4344.0,358.0,327.0,1212.0,APR 19 2022 10:00 PM,5000000
203585,Rodney McGruder,Pistons,Guard,6-4,205,USA,1991-07-29T00:00:00,5,Undrafted,285,5634.0,1642.0,811.0,353.0,145.0,49.0,Empty,1939350
1629162,Jordan McLaughlin,Timberwolves,Guard,5-11,185,USA,1996-04-09T00:00:00,2,Undrafted,143,2430.0,718.0,251.0,498.0,142.0,20.0,APR 19 2022 08:30 PM,1669178
203463,Ben McLemore,Trail Blazers,Guard,6-3,195,USA,1993-02-11T00:00:00,8,7,556,12534.0,5015.0,1269.0,563.0,353.0,106.0,Empty,2389641
1629001,De'Anthony Melton,Grizzlies,Guard,6-2,200,USA,1998-05-28T00:00:00,3,46,235,4853.0,1968.0,843.0,660.0,309.0,113.0,APR 19 2022 08:30 PM,8437500
1629002,Chimezie Metu,Kings,Forward-Center,6-9,225,USA,1997-03-22T00:00:00,3,49,143,2018.0,869.0,516.0,111.0,74.0,58.0,Empty,1762796
203114,Khris Middleton,Bucks,Forward,6-7,222,USA,1991-08-12T00:00:00,9,39,651,20693.0,11136.0,3166.0,2461.0,794.0,123.0,APR 20 2022 09:30 PM,35500000
201988,Patty Mills,Nets,Guard,6-0,180,Australia,1988-08-11T00:00:00,12,55,820,17013.0,7520.0,1390.0,1894.0,533.0,73.0,APR 20 2022 07:00 PM,5890000
200794,Paul Millsap,76ers,Forward,6-7,257,USA,1985-02-10T00:00:00,15,47,1085,30498.0,14536.0,7673.0,2378.0,1327.0,1045.0,APR 18 2022 07:30 PM,2641691
1629003,Shake Milton,76ers,Guard-Forward,6-5,205,USA,1996-09-26T00:00:00,3,54,178,3714.0,1731.0,413.0,454.0,95.0,50.0,APR 18 2022 07:30 PM,1846738
1630558,Davion Mitchell,Kings,Guard,6-0,202,USA,1998-09-05T00:00:00,0,9,75,2076.0,861.0,166.0,313.0,55.0,24.0,Empty,4603320
1628378,Donovan Mitchell,Jazz,Guard,6-1,215,USA,1996-09-07T00:00:00,4,13,345,11637.0,8234.0,1433.0,1542.0,445.0,99.0,APR 18 2022 08:30 PM,28103550
1630596,Evan Mobley,Cavaliers,Center,6-11,215,USA,2001-06-18T00:00:00,0,3,69,2331.0,1034.0,570.0,174.0,56.0,115.0,Empty,8075160
1628370,Malik Monk,Lakers,Guard,6-3,200,USA,1998-02-04T00:00:00,4,11,309,6298.0,3176.0,717.0,627.0,162.0,77.0,Empty,1789256
202328,Greg Monroe,Timberwolves,Forward-Center,6-10,250,USA,1990-06-04T00:00:00,9,7,646,17670.0,8402.0,5293.0,1376.0,680.0,373.0,APR 19 2022 08:30 PM,55208
1630541,Moses Moody,Warriors,Guard,6-5,211,USA,2002-05-31T00:00:00,0,14,52,607.0,228.0,80.0,23.0,7.0,10.0,APR 18 2022 10:00 PM,3562080
1629875,Xavier Moon,Clippers,Guard,6-2,165,USA,1995-01-02T00:00:00,0,Undrafted,10,137.0,58.0,14.0,24.0,7.0,3.0,Empty,0
1629630,Ja Morant,Grizzlies,Guard,6-3,174,USA,1999-08-10T00:00:00,2,2,187,6016.0,3961.0,836.0,1337.0,181.0,53.0,APR 19 2022 08:30 PM,9603360
1629752,Juwan Morgan,Celtics,Forward,6-7,232,USA,1997-04-17T00:00:00,2,Undrafted,52,313.0,76.0,61.0,16.0,5.0,3.0,APR 20 2022 07:00 PM,19186
202693,Markieff Morris,Heat,Forward,6-9,245,USA,1989-09-02T00:00:00,10,13,715,17725.0,7822.0,3714.0,1153.0,578.0,369.0,APR 19 2022 07:30 PM,2641691
1628420,Monte Morris,Nuggets,Guard,6-2,183,USA,1995-06-27T00:00:00,4,51,280,7067.0,2947.0,655.0,1042.0,221.0,48.0,APR 18 2022 10:00 PM,8333333
202694,Marcus Morris Sr.,Clippers,Forward,6-8,218,USA,1989-09-02T00:00:00,10,14,718,19451.0,8921.0,3298.0,1085.0,488.0,204.0,Empty,0
1628539,Mychal Mulder,Heat,Guard,6-3,195,Canada,1994-06-12T00:00:00,2,Undrafted,84,1209.0,483.0,107.0,39.0,18.0,15.0,APR 19 2022 07:30 PM,0
1630530,Trey Murphy III,Pelicans,Forward,6-8,206,USA,2000-06-18T00:00:00,0,17,62,864.0,334.0,147.0,38.0,23.0,7.0,APR 19 2022 10:00 PM,3053760
1627749,Dejounte Murray,Spurs,Guard,6-4,180,USA,1996-09-19T00:00:00,4,29,320,8257.0,3993.0,1920.0,1540.0,455.0,84.0,Empty,15428571
1627750,Jamal Murray,Nuggets,Guard,6-3,215,Canada,1997-02-23T00:00:00,5,7,345,10384.0,5639.0,1258.0,1322.0,328.0,109.0,APR 18 2022 10:00 PM,31590000
203488,Mike Muscala,Thunder,Forward-Center,6-10,240,USA,1991-07-01T00:00:00,8,44,432,6695.0,2666.0,1371.0,378.0,150.0,211.0,Empty,3500000
1629004,Svi Mykhailiuk,Raptors,Guard-Forward,6-7,205,Ukraine,1997-06-10T00:00:00,3,47,220,3746.0,1451.0,395.0,298.0,132.0,21.0,APR 18 2022 07:30 PM,1729217
1626204,Larry Nance Jr.,Pelicans,Forward-Center,6-7,245,USA,1993-01-01T00:00:00,6,27,396,9527.0,3210.0,2577.0,747.0,484.0,199.0,APR 19 2022 10:00 PM,10690909
1630612,RJ Nembhard Jr.,Cavaliers,Guard,6-4,200,USA,1999-03-22T00:00:00,0,Undrafted,14,63.0,15.0,7.0,12.0,1.0,0.0,Empty,58493
1630174,Aaron Nesmith,Celtics,Guard-Forward,6-5,215,USA,1999-10-16T00:00:00,1,14,98,1243.0,414.0,216.0,45.0,35.0,14.0,APR 20 2022 07:00 PM,3631200
203526,Raul Neto,Wizards,Guard,6-2,180,Brazil,1992-05-19T00:00:00,6,47,387,6259.0,2313.0,612.0,834.0,262.0,30.0,Empty,2089448
1627777,Georges Niang,76ers,Forward,6-7,230,USA,1993-06-17T00:00:00,5,50,305,4455.0,1857.0,619.0,248.0,88.0,32.0,APR 18 2022 07:30 PM,3300000
1630227,Daishen Nix,Rockets,Guard,6-4,226,USA,2002-02-13T00:00:00,0,Undrafted,24,261.0,77.0,33.0,40.0,15.0,0.0,Empty,292466
1630192,Zeke Nnaji,Nuggets,Forward-Center,6-9,240,USA,2001-01-09T00:00:00,1,22,83,1095.0,406.0,212.0,27.0,24.0,17.0,APR 18 2022 10:00 PM,2498760
203457,Nerlens Noel,Knicks,Center-Forward,6-11,220,USA,1994-04-10T00:00:00,7,6,450,10086.0,3303.0,2788.0,491.0,572.0,673.0,Empty,8800000
1629669,Jaylen Nowell,Timberwolves,Guard,6-4,201,USA,1999-07-09T00:00:00,2,43,119,1885.0,963.0,231.0,211.0,52.0,23.0,APR 19 2022 08:30 PM,1782621
1628373,Frank Ntilikina,Mavericks,Guard,6-4,200,France,1998-07-28T00:00:00,4,8,269,4803.0,1395.0,495.0,631.0,194.0,59.0,APR 18 2022 08:30 PM,1789256
1629134,Kendrick Nunn,Lakers,Guard,6-2,190,USA,1995-08-03T00:00:00,2,Undrafted,123,3613.0,1840.0,359.0,368.0,108.0,29.0,Empty,5000000
203994,Jusuf Nurkic,Trail Blazers,Center,6-11,290,Bosnia and Herzegovina,1994-08-23T00:00:00,7,16,411,9815.0,5015.0,3513.0,903.0,372.0,489.0,Empty,12000000
1628021,David Nwaba,Rockets,Guard-Forward,6-5,219,USA,1993-01-14T00:00:00,5,Undrafted,237,4583.0,1622.0,866.0,246.0,177.0,106.0,Empty,4650000
1629670,Jordan Nwora,Bucks,Forward,6-8,225,USA,1998-09-09T00:00:00,1,45,92,1459.0,658.0,281.0,66.0,42.0,25.0,APR 20 2022 09:30 PM,1517981
1626220,Royce O'Neale,Jazz,Forward,6-5,226,USA,1993-06-05T00:00:00,4,Undrafted,370,9516.0,2285.0,1763.0,771.0,292.0,136.0,APR 18 2022 08:30 PM,8678571
1629643,Chuma Okeke,Magic,Forward,6-6,229,USA,1998-08-18T00:00:00,1,16,115,2881.0,954.0,528.0,219.0,145.0,64.0,Empty,3277080
1629006,Josh Okogie,Timberwolves,Guard,6-4,213,Nigeria,1998-09-01T00:00:00,3,20,244,5017.0,1552.0,712.0,278.0,236.0,99.0,APR 19 2022 08:30 PM,4087904
1630168,Onyeka Okongwu,Hawks,Forward-Center,6-8,240,USA,2000-12-11T00:00:00,1,6,98,1593.0,620.0,446.0,71.0,54.0,93.0,APR 19 2022 07:30 PM,6104280
1630171,Isaac Okoro,Cavaliers,Forward-Guard,6-5,225,USA,2001-01-26T00:00:00,1,5,134,4154.0,1234.0,407.0,249.0,118.0,46.0,Empty,6720720
203506,Victor Oladipo,Heat,Guard,6-4,213,USA,1992-05-04T00:00:00,8,2,462,15141.0,8054.0,2117.0,1824.0,748.0,218.0,APR 19 2022 07:30 PM,2389641
203482,Kelly Olynyk,Pistons,Forward-Center,6-11,240,Canada,1991-04-19T00:00:00,8,13,610,13409.0,6146.0,3087.0,1248.0,465.0,284.0,Empty,12195122
1626224,Cedi Osman,Cavaliers,Forward,6-7,230,Turkey,1995-04-08T00:00:00,4,31,327,7999.0,3269.0,1055.0,699.0,241.0,49.0,Empty,8050000
1626162,Kelly Oubre Jr.,Hornets,Forward-Guard,6-6,203,USA,1995-12-09T00:00:00,6,15,479,12062.0,5769.0,2074.0,484.0,449.0,231.0,Empty,12000000
1629672,Eric Paschall,Jazz,Forward,6-6,255,USA,1996-11-04T00:00:00,2,41,158,3085.0,1552.0,509.0,214.0,53.0,25.0,APR 18 2022 08:30 PM,1782621
101108,Chris Paul,Suns,Guard,6-0,175,USA,1985-05-06T00:00:00,16,4,1155,39896.0,20936.0,5206.0,10977.0,2453.0,172.0,APR 19 2022 10:00 PM,30800000
1626166,Cameron Payne,Suns,Guard,6-1,183,USA,1994-08-08T00:00:00,6,14,279,4994.0,2132.0,624.0,905.0,188.0,63.0,APR 19 2022 10:00 PM,6500000
203901,Elfrid Payton,Suns,Guard,6-3,195,USA,1994-02-22T00:00:00,7,10,500,13384.0,5036.0,2007.0,2867.0,588.0,151.0,APR 19 2022 10:00 PM,2239544
1627780,Gary Payton II,Warriors,Guard,6-3,195,USA,1992-12-01T00:00:00,5,Undrafted,142,2056.0,740.0,396.0,151.0,148.0,38.0,APR 18 2022 10:00 PM,1939350
1630691,Jamorko Pickett,Pistons,Forward,6-9,206,USA,1997-12-24T00:00:00,0,Undrafted,13,176.0,50.0,32.0,7.0,0.0,7.0,Empty,0
1629033,Theo Pinson,Mavericks,Guard-Forward,6-5,212,USA,1995-11-05T00:00:00,3,Undrafted,87,759.0,251.0,116.0,95.0,28.0,6.0,APR 18 2022 08:30 PM,0
203486,Mason Plumlee,Hornets,Forward-Center,6-11,254,USA,1990-03-05T00:00:00,8,22,661,14768.0,5484.0,4378.0,1611.0,503.0,592.0,Empty,8137500
1627751,Jakob Poeltl,Spurs,Center,7-1,245,Austria,1995-10-15T00:00:00,5,9,416,8409.0,3035.0,2524.0,601.0,214.0,524.0,Empty,8750000
1630197,Aleksej Pokusevski,Thunder,Forward,7-0,190,Serbia,2001-12-26T00:00:00,1,17,106,2323.0,831.0,530.0,228.0,59.0,80.0,Empty,3113160
1630582,Yves Pons,Grizzlies,Forward,6-5,206,France,1999-05-07T00:00:00,0,Undrafted,12,71.0,13.0,12.0,1.0,1.0,4.0,APR 19 2022 08:30 PM,0
1629673,Jordan Poole,Warriors,Guard,6-4,194,USA,1999-06-19T00:00:00,2,28,184,4545.0,2520.0,470.0,537.0,121.0,42.0,APR 18 2022 10:00 PM,2161440
1629645,Kevin Porter Jr.,Rockets,Guard-Forward,6-4,203,USA,2000-05-04T00:00:00,2,30,137,3904.0,1878.0,528.0,649.0,134.0,44.0,Empty,2130240
1629008,Michael Porter Jr.,Nuggets,Forward,6-10,218,USA,1998-06-29T00:00:00,2,14,125,3081.0,1763.0,763.0,133.0,77.0,81.0,APR 18 2022 10:00 PM,5258735
203490,Otto Porter Jr.,Warriors,Forward,6-8,198,USA,1993-06-03T00:00:00,8,3,504,13080.0,5336.0,2551.0,767.0,570.0,216.0,APR 18 2022 10:00 PM,2389641
1626171,Bobby Portis,Bucks,Forward,6-10,250,USA,1995-02-10T00:00:00,6,22,453,9837.0,5021.0,2995.0,537.0,263.0,171.0,APR 20 2022 09:30 PM,4347600
204001,Kristaps Porzingis,Wizards,Forward-Center,7-3,240,Latvia,1995-08-02T00:00:00,5,4,337,10385.0,6371.0,2649.0,537.0,234.0,635.0,Empty,31650600
203939,Dwight Powell,Mavericks,Forward-Center,6-10,240,Canada,1991-07-20T00:00:00,7,45,511,9720.0,3926.0,2349.0,524.0,324.0,242.0,APR 18 2022 08:30 PM,11000000
1629619,Myles Powell,76ers,Guard,6-2,195,USA,1997-07-07T00:00:00,0,Undrafted,11,52.0,13.0,6.0,3.0,1.0,0.0,APR 18 2022 07:30 PM,0
1626181,Norman Powell,Clippers,Guard,6-3,215,USA,1993-05-25T00:00:00,6,46,421,9424.0,4776.0,1088.0,625.0,341.0,113.0,Empty,15517242
1630563,Joshua Primo,Spurs,Guard,6-4,189,Canada,2002-12-24T00:00:00,0,12,50,965.0,288.0,113.0,81.0,20.0,23.0,Empty,3946800
1627752,Taurean Prince,Timberwolves,Forward,6-6,218,USA,1994-03-22T00:00:00,5,12,370,8937.0,3899.0,1442.0,647.0,313.0,159.0,APR 19 2022 08:30 PM,15057692
1630202,Payton Pritchard,Celtics,Guard,6-1,195,USA,1998-01-28T00:00:00,1,26,137,2269.0,952.0,292.0,259.0,62.0,15.0,APR 20 2022 07:00 PM,2137440
1630243,Trevelin Queen,Rockets,Guard,6-6,190,USA,1997-02-25T00:00:00,0,Undrafted,10,74.0,43.0,16.0,4.0,5.0,1.0,Empty,0
1629674,Neemias Queta,Kings,Center,7-0,248,Portugal,1999-07-13T00:00:00,0,39,15,120.0,45.0,31.0,6.0,1.0,8.0,Empty,0
1630193,Immanuel Quickley,Knicks,Guard,6-3,190,USA,1999-06-17T00:00:00,1,25,142,3046.0,1613.0,384.0,402.0,84.0,15.0,Empty,2210640
203944,Julius Randle,Knicks,Forward-Center,6-8,250,USA,1994-11-29T00:00:00,7,7,518,16145.0,9191.0,4815.0,1842.0,365.0,235.0,Empty,19800000
1630559,Austin Reaves,Lakers,Guard,6-5,197,USA,1998-05-29T00:00:00,0,Undrafted,61,1418.0,444.0,193.0,110.0,29.0,20.0,Empty,925258
1629629,Cam Reddish,Knicks,Forward-Guard,6-8,217,USA,1999-09-01T00:00:00,2,10,133,3313.0,1399.0,425.0,170.0,142.0,52.0,Empty,4670160
1628432,Davon Reed,Nuggets,Guard,6-5,206,USA,1995-06-11T00:00:00,2,32,79,957.0,284.0,153.0,69.0,35.0,11.0,APR 18 2022 10:00 PM,0
1630194,Paul Reed,76ers,Forward,6-9,210,USA,1999-06-14T00:00:00,1,58,64,480.0,204.0,153.0,28.0,43.0,27.0,APR 18 2022 07:30 PM,1517981
1629675,Naz Reid,Timberwolves,Center-Forward,6-9,264,USA,1999-08-26T00:00:00,2,Undrafted,177,3057.0,1690.0,747.0,178.0,93.0,169.0,APR 19 2022 08:30 PM,1782621
1630208,Nick Richards,Hornets,Center,7-0,245,Jamaica,1997-11-29T00:00:00,1,42,68,430.0,165.0,97.0,15.0,9.0,21.0,Empty,1517981
1626196,Josh Richardson,Spurs,Guard,6-5,200,USA,1993-09-15T00:00:00,6,40,438,13033.0,5270.0,1377.0,1172.0,465.0,262.0,Empty,11615328
203085,Austin Rivers,Nuggets,Guard,6-4,200,USA,1992-08-01T00:00:00,9,10,655,15840.0,5741.0,1359.0,1438.0,466.0,108.0,APR 18 2022 10:00 PM,2401537
1629130,Duncan Robinson,Heat,Forward,6-7,215,USA,1994-04-22T00:00:00,3,Undrafted,239,6631.0,2838.0,704.0,363.0,125.0,53.0,APR 19 2022 07:30 PM,15560000
1629011,Mitchell Robinson,Knicks,Center-Forward,7-0,240,USA,1998-04-01T00:00:00,3,36,230,5473.0,1941.0,1720.0,128.0,197.0,458.0,Empty,1802057
1630526,Jeremiah Robinson-Earl,Thunder,Forward,6-8,242,USA,2000-11-03T00:00:00,0,32,49,1087.0,366.0,274.0,49.0,29.0,15.0,Empty,2000000
1629676,Isaiah Roby,Thunder,Forward,6-8,230,USA,1998-02-03T00:00:00,2,45,109,2385.0,987.0,560.0,178.0,88.0,71.0,Empty,1782621
200765,Rajon Rondo,Cavaliers,Guard,6-1,180,USA,1986-02-22T00:00:00,15,21,957,28570.0,9337.0,4349.0,7584.0,1518.0,125.0,Empty,2641691
201565,Derrick Rose,Knicks,Guard,6-2,200,USA,1988-10-04T00:00:00,12,1,672,21315.0,12230.0,2239.0,3646.0,521.0,235.0,Empty,13445120
203082,Terrence Ross,Magic,Guard-Forward,6-6,206,USA,1991-02-05T00:00:00,9,8,670,16627.0,7525.0,1907.0,841.0,552.0,221.0,Empty,12500000
1626179,Terry Rozier,Hornets,Guard,6-1,190,USA,1994-03-17T00:00:00,6,16,477,12440.0,6039.0,1866.0,1509.0,440.0,113.0,Empty,17905263
201937,Ricky Rubio,Pacers,Guard,6-2,190,Spain,1990-10-21T00:00:00,10,5,665,20128.0,7399.0,2760.0,5045.0,1200.0,88.0,Empty,17809524
1626156,D'Angelo Russell,Timberwolves,Guard,6-4,193,USA,1996-02-23T00:00:00,6,2,424,12476.0,7504.0,1503.0,2370.0,471.0,119.0,APR 19 2022 08:30 PM,30013500
1630346,Matt Ryan,Celtics,Forward,6-7,215,USA,1997-04-17T00:00:00,0,Undrafted,1,5.0,3.0,0.0,0.0,1.0,0.0,APR 20 2022 07:00 PM,0
1627734,Domantas Sabonis,Kings,Forward-Center,6-11,240,Lithuania,1996-05-03T00:00:00,5,11,415,11806.0,5961.0,3815.0,1493.0,309.0,184.0,Empty,18562500
203967,Dario Saric,Suns,Forward-Center,6-10,225,Croatia,1994-04-08T00:00:00,5,12,356,8964.0,4180.0,2086.0,699.0,220.0,79.0,APR 19 2022 10:00 PM,9000000
203107,Tomas Satoransky,Wizards,Guard,6-7,210,Czech Republic,1991-10-30T00:00:00,5,32,388,8616.0,2676.0,1117.0,1586.0,309.0,60.0,Empty,10468119
1630648,Jordan Schakel,Wizards,Guard,6-6,200,USA,1998-06-13T00:00:00,0,Undrafted,4,30.0,5.0,8.0,0.0,1.0,0.0,Empty,0
1629678,Admiral Schofield,Magic,Forward,6-5,241,United Kingdom,1997-03-30T00:00:00,1,42,71,837.0,245.0,136.0,40.0,12.0,9.0,Empty,0
203471,Dennis Schroder,Rockets,Guard,6-1,172,Germany,1993-09-15T00:00:00,8,17,621,16448.0,8806.0,1829.0,2907.0,515.0,82.0,Empty,5890000
1630206,Jay Scrubb,Clippers,Guard,6-5,220,USA,2000-09-01T00:00:00,1,55,22,206.0,84.0,30.0,9.0,8.0,3.0,Empty,0
1630578,Alperen Sengun,Rockets,Center,6-10,243,Turkey,2002-07-25T00:00:00,0,16,72,1489.0,692.0,393.0,185.0,59.0,68.0,Empty,3214680
1629012,Collin Sexton,Cavaliers,Guard,6-1,190,USA,1999-01-04T00:00:00,3,8,218,7179.0,4356.0,663.0,720.0,181.0,23.0,Empty,6349671
1629013,Landry Shamet,Suns,Guard,6-4,190,USA,1997-03-13T00:00:00,3,26,262,6094.0,2354.0,472.0,423.0,116.0,39.0,APR 19 2022 10:00 PM,3768342
1630549,Day'Ron Sharpe,Nets,Forward,6-9,265,USA,2001-11-06T00:00:00,0,29,32,391.0,198.0,160.0,17.0,10.0,15.0,APR 20 2022 07:00 PM,2009040
1627783,Pascal Siakam,Raptors,Forward,6-8,230,Cameroon,1994-04-02T00:00:00,5,27,400,11780.0,6290.0,2522.0,1241.0,371.0,271.0,APR 18 2022 07:30 PM,31320000
1627732,Ben Simmons,Nets,Guard-Forward,6-11,240,Australia,1996-07-20T00:00:00,4,1,275,9326.0,4382.0,2217.0,2127.0,464.0,199.0,APR 20 2022 07:00 PM,31590000
1630250,Marko Simonovic,Bulls,Center,6-11,220,Montenegro,1999-10-15T00:00:00,0,44,9,35.0,17.0,10.0,0.0,1.0,1.0,APR 20 2022 09:30 PM,925258
1629014,Anfernee Simons,Trail Blazers,Guard,6-3,181,USA,1999-06-08T00:00:00,3,24,211,4375.0,2144.0,456.0,420.0,75.0,24.0,Empty,3938818
1630579,Jericho Sims,Knicks,Center,6-9,250,USA,1998-10-20T00:00:00,0,58,41,555.0,90.0,169.0,21.0,11.0,22.0,Empty,0
1630606,Javonte Smart,Heat,Guard,6-4,205,USA,1999-06-03T00:00:00,0,Undrafted,17,200.0,51.0,24.0,16.0,6.0,3.0,APR 19 2022 07:30 PM,0
203935,Marcus Smart,Celtics,Guard,6-4,220,USA,1994-03-06T00:00:00,7,6,520,15484.0,5438.0,1866.0,2318.0,821.0,191.0,APR 20 2022 07:00 PM,14339285
202397,Ish Smith,Wizards,Guard,6-0,175,USA,1988-07-05T00:00:00,11,Undrafted,719,14354.0,5465.0,1790.0,2799.0,518.0,186.0,Empty,4500000
1630188,Jalen Smith,Pacers,Forward-Center,6-10,215,USA,2000-03-16T00:00:00,1,10,78,1080.0,523.0,344.0,28.0,16.0,45.0,Empty,4458000
1630270,Xavier Sneed,Jazz,Forward,6-5,215,USA,1997-12-21T00:00:00,0,Undrafted,9,39.0,5.0,6.0,1.0,0.0,0.0,APR 18 2022 08:30 PM,1563518
203503,Tony Snell,Pelicans,Guard,6-6,213,USA,1991-11-10T00:00:00,8,20,601,13092.0,3672.0,1371.0,669.0,266.0,138.0,APR 19 2022 10:00 PM,2389641
1630531,Jaden Springer,76ers,Guard,6-4,202,USA,2002-09-25T00:00:00,0,28,2,6.0,2.0,2.0,0.0,0.0,2.0,APR 18 2022 07:30 PM,2023800
203917,Nik Stauskas,Celtics,Guard,6-6,207,Canada,1993-10-07T00:00:00,5,8,343,6700.0,2290.0,691.0,515.0,139.0,80.0,APR 20 2022 07:00 PM,0
202362,Lance Stephenson,Pacers,Forward,6-5,210,USA,1990-09-05T00:00:00,9,40,554,12681.0,4738.0,2251.0,1621.0,357.0,76.0,Empty,924730
1630205,Lamar Stevens,Cavaliers,Forward,6-6,230,USA,1997-07-09T00:00:00,1,Undrafted,103,1514.0,548.0,260.0,69.0,48.0,31.0,Empty,1517981
1630191,Isaiah Stewart,Pistons,Forward-Center,6-8,250,USA,2001-05-22T00:00:00,1,16,139,3270.0,1126.0,1070.0,141.0,61.0,164.0,Empty,3277080
1629622,Max Strus,Heat,Guard-Forward,6-5,215,USA,1996-03-28T00:00:00,2,Undrafted,109,2100.0,962.0,244.0,116.0,39.0,18.0,APR 19 2022 07:30 PM,1669178
1630591,Jalen Suggs,Magic,Guard,6-5,205,USA,2001-06-03T00:00:00,0,5,48,1307.0,564.0,171.0,209.0,59.0,19.0,Empty,6593040
1630256,Jae'Sean Tate,Rockets,Forward,6-4,230,USA,1995-10-28T00:00:00,1,Undrafted,148,4099.0,1713.0,794.0,400.0,157.0,77.0,Empty,1517981
1628369,Jayson Tatum,Celtics,Forward-Guard,6-8,210,USA,1998-03-03T00:00:00,4,3,365,12183.0,7640.0,2420.0,1106.0,410.0,252.0,APR 20 2022 07:00 PM,28103550
1630678,Terry Taylor,Pacers,Forward,6-5,230,USA,1999-09-23T00:00:00,0,Undrafted,33,714.0,318.0,172.0,41.0,14.0,8.0,Empty,21270
202066,Garrett Temple,Pelicans,Guard-Forward,6-5,195,USA,1986-05-08T00:00:00,11,Undrafted,691,14785.0,4391.0,1620.0,1188.0,572.0,234.0,APR 19 2022 10:00 PM,4910000
1630179,Tyrell Terry,Grizzlies,Guard,6-2,160,USA,2000-09-28T00:00:00,1,31,13,59.0,13.0,6.0,6.0,5.0,0.0,APR 19 2022 08:30 PM,1517981
1628464,Daniel Theis,Celtics,Forward-Center,6-9,245,Germany,1992-04-04T00:00:00,4,Undrafted,306,5988.0,2317.0,1509.0,384.0,149.0,262.0,APR 20 2022 07:00 PM,8372093
1630271,Brodric Thomas,Celtics,Guard,6-5,185,USA,1997-01-28T00:00:00,1,Undrafted,44,459.0,146.0,63.0,41.0,16.0,11.0,APR 20 2022 07:00 PM,0
1630560,Cam Thomas,Nets,Guard,6-3,210,Japan,2001-10-13T00:00:00,0,27,67,1176.0,570.0,161.0,78.0,33.0,8.0,APR 20 2022 07:00 PM,2036280
202738,Isaiah Thomas,Hornets,Guard,5-9,185,USA,1989-02-07T00:00:00,10,60,550,15563.0,9715.0,1320.0,2638.0,472.0,61.0,Empty,276039
1629744,Matt Thomas,Bulls,Guard,6-3,190,USA,1994-08-04T00:00:00,2,Undrafted,126,1226.0,502.0,155.0,61.0,22.0,4.0,APR 20 2022 09:30 PM,1669178
202691,Klay Thompson,Warriors,Guard,6-6,220,USA,1990-02-08T00:00:00,8,11,647,21279.0,12647.0,2255.0,1504.0,577.0,349.0,APR 18 2022 10:00 PM,37980720
202684,Tristan Thompson,Bulls,Center-Forward,6-9,254,Canada,1991-03-13T00:00:00,10,4,730,19556.0,6592.0,6120.0,725.0,364.0,501.0,APR 20 2022 09:30 PM,10720900
1630550,JT Thor,Hornets,Forward,6-9,203,USA,2002-08-26T00:00:00,0,37,33,262.0,67.0,43.0,19.0,8.0,11.0,Empty,1250000
1629680,Matisse Thybulle,76ers,Guard-Forward,6-5,201,USA,1997-03-04T00:00:00,2,20,196,4271.0,939.0,382.0,217.0,313.0,189.0,APR 18 2022 07:30 PM,2840160
1629681,Killian Tillie,Grizzlies,Forward-Center,6-9,220,France,1998-03-05T00:00:00,1,Undrafted,54,642.0,175.0,84.0,30.0,28.0,23.0,APR 19 2022 08:30 PM,2000000
1630214,Xavier Tillman,Grizzlies,Forward,6-8,245,USA,1999-01-12T00:00:00,1,35,112,1785.0,642.0,417.0,137.0,93.0,48.0,APR 19 2022 08:30 PM,0
1630225,Isaiah Todd,Wizards,Forward,6-9,219,USA,2001-10-17T00:00:00,0,31,12,74.0,20.0,12.0,4.0,4.0,2.0,Empty,1500000
1630167,Obi Toppin,Knicks,Forward,6-9,220,USA,1998-03-04T00:00:00,1,8,134,1913.0,901.0,406.0,106.0,42.0,48.0,Empty,5105160
1629308,Juan Toscano-Anderson,Warriors,Forward,6-6,209,USA,1993-04-10T00:00:00,2,Undrafted,139,2374.0,668.0,463.0,303.0,102.0,48.0,APR 18 2022 10:00 PM,1701593
1626157,Karl-Anthony Towns,Timberwolves,Center-Forward,6-11,248,USA,1995-11-15T00:00:00,6,1,482,16471.0,11170.0,5465.0,1486.0,389.0,663.0,APR 19 2022 08:30 PM,31610000
1629018,Gary Trent Jr.,Raptors,Guard-Forward,6-5,209,USA,1999-01-18T00:00:00,3,37,204,5692.0,2752.0,454.0,287.0,227.0,47.0,APR 18 2022 07:30 PM,16000000
200782,P.J. Tucker,Heat,Forward,6-5,245,USA,1985-05-05T00:00:00,10,35,777,22530.0,5536.0,4390.0,1149.0,887.0,240.0,APR 19 2022 07:30 PM,7000000
