PERSON_ID,DISPLAY_FIRST_LAST,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,AGE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
1629667,Jalen McDaniels,Hornets,Forward,205.74,92.988,USA,1998-01-31,"24 years, 2 months, 19 days",2,52,118,2092.0,775.0,404.0,124.0,62.0,44.0,Empty,1782621
203926,Doug McDermott,Spurs,Forward,200.66,102.06,USA,1992-01-03,"30 years, 3 months, 16 days",7,11,527,11012.0,4846.0,1236.0,496.0,113.0,53.0,Empty,13750000
201580,JaVale McGee,Suns,Center,213.36,122.472,USA,1988-01-19,"34 years, 3 months, 0 days",13,18,821,13982.0,6536.0,4344.0,358.0,327.0,1212.0,2022-04-19 10:00:00,5000000
203585,Rodney McGruder,Pistons,Guard,193.04,92.988,USA,1991-07-29,"30 years, 8 months, 21 days",5,Undrafted,285,5634.0,1642.0,811.0,353.0,145.0,49.0,Empty,1939350
1629162,Jordan McLaughlin,Timberwolves,Guard,180.34,83.916,USA,1996-04-09,"26 years, 0 months, 10 days",2,Undrafted,143,2430.0,718.0,251.0,498.0,142.0,20.0,2022-04-19 08:30:00,1669178
203463,Ben McLemore,Trail Blazers,Guard,190.5,88.452,USA,1993-02-11,"29 years, 2 months, 8 days",8,7,556,12534.0,5015.0,1269.0,563.0,353.0,106.0,Empty,2389641
1629001,De'Anthony Melton,Grizzlies,Guard,187.96,90.72,USA,1998-05-28,"23 years, 10 months, 22 days",3,46,235,4853.0,1968.0,843.0,660.0,309.0,113.0,2022-04-19 08:30:00,8437500
1629002,Chimezie Metu,Kings,Forward,205.74,102.06,USA,1997-03-22,"25 years, 0 months, 28 days",3,49,143,2018.0,869.0,516.0,111.0,74.0,58.0,Empty,1762796
203114,Khris Middleton,Bucks,Forward,200.66,100.699,USA,1991-08-12,"30 years, 8 months, 7 days",9,39,651,20693.0,11136.0,3166.0,2461.0,794.0,123.0,2022-04-20 09:30:00,35500000
201988,Patty Mills,Nets,Guard,182.88,81.648,Australia,1988-08-11,"33 years, 8 months, 8 days",12,55,820,17013.0,7520.0,1390.0,1894.0,533.0,73.0,2022-04-20 07:00:00,5890000
200794,Paul Millsap,76ers,Forward,200.66,116.575,USA,1985-02-10,"37 years, 2 months, 9 days",15,47,1085,30498.0,14536.0,7673.0,2378.0,1327.0,1045.0,2022-04-18 07:30:00,2641691
1629003,Shake Milton,76ers,Guard,195.58,92.988,USA,1996-09-26,"25 years, 6 months, 24 days",3,54,178,3714.0,1731.0,413.0,454.0,95.0,50.0,2022-04-18 07:30:00,1846738
1630558,Davion Mitchell,Kings,Guard,182.88,91.627,USA,1998-09-05,"23 years, 7 months, 14 days",0,9,75,2076.0,861.0,166.0,313.0,55.0,24.0,Empty,4603320
1628378,Donovan Mitchell,Jazz,Guard,185.42,97.524,USA,1996-09-07,"25 years, 7 months, 12 days",4,13,345,11637.0,8234.0,1433.0,1542.0,445.0,99.0,2022-04-18 08:30:00,28103550
1630596,Evan Mobley,Cavaliers,Center,210.82,97.524,USA,2001-06-18,"20 years, 10 months, 1 days",0,3,69,2331.0,1034.0,570.0,174.0,56.0,115.0,Empty,8075160
1628370,Malik Monk,Lakers,Guard,190.5,90.72,USA,1998-02-04,"24 years, 2 months, 15 days",4,11,309,6298.0,3176.0,717.0,627.0,162.0,77.0,Empty,1789256
202328,Greg Monroe,Timberwolves,Forward,208.28,113.4,USA,1990-06-04,"31 years, 10 months, 15 days",9,7,646,17670.0,8402.0,5293.0,1376.0,680.0,373.0,2022-04-19 08:30:00,55208
1630541,Moses Moody,Warriors,Guard,195.58,95.71,USA,2002-05-31,"19 years, 10 months, 19 days",0,14,52,607.0,228.0,80.0,23.0,7.0,10.0,2022-04-18 10:00:00,3562080
1629630,Ja Morant,Grizzlies,Guard,190.5,78.926,USA,1999-08-10,"22 years, 8 months, 9 days",2,2,187,6016.0,3961.0,836.0,1337.0,181.0,53.0,2022-04-19 08:30:00,9603360
1629752,Juwan Morgan,Celtics,Forward,200.66,105.235,USA,1997-04-17,"25 years, 0 months, 2 days",2,Undrafted,52,313.0,76.0,61.0,16.0,5.0,3.0,2022-04-20 07:00:00,19186
202693,Markieff Morris,Heat,Forward,205.74,111.132,USA,1989-09-02,"32 years, 7 months, 17 days",10,13,715,17725.0,7822.0,3714.0,1153.0,578.0,369.0,2022-04-19 07:30:00,2641691
1628420,Monte Morris,Nuggets,Guard,187.96,83.009,USA,1995-06-27,"26 years, 9 months, 23 days",4,51,280,7067.0,2947.0,655.0,1042.0,221.0,48.0,2022-04-18 10:00:00,8333333
1630530,Trey Murphy III,Pelicans,Forward,203.2,93.442,USA,2000-06-18,"21 years, 10 months, 1 days",0,17,62,864.0,334.0,147.0,38.0,23.0,7.0,2022-04-19 10:00:00,3053760
1627749,Dejounte Murray,Spurs,Guard,193.04,81.648,USA,1996-09-19,"25 years, 7 months, 0 days",4,29,320,8257.0,3993.0,1920.0,1540.0,455.0,84.0,Empty,15428571
1627750,Jamal Murray,Nuggets,Guard,190.5,97.524,Canada,1997-02-23,"25 years, 1 months, 27 days",5,7,345,10384.0,5639.0,1258.0,1322.0,328.0,109.0,2022-04-18 10:00:00,31590000
203488,Mike Muscala,Thunder,Forward,208.28,108.864,USA,1991-07-01,"30 years, 9 months, 18 days",8,44,432,6695.0,2666.0,1371.0,378.0,150.0,211.0,Empty,3500000
1629004,Svi Mykhailiuk,Raptors,Guard,200.66,92.988,Ukraine,1997-06-10,"24 years, 10 months, 9 days",3,47,220,3746.0,1451.0,395.0,298.0,132.0,21.0,2022-04-18 07:30:00,1729217
1626204,Larry Nance Jr.,Pelicans,Forward,200.66,111.132,USA,1993-01-01,"29 years, 3 months, 18 days",6,27,396,9527.0,3210.0,2577.0,747.0,484.0,199.0,2022-04-19 10:00:00,10690909
1630612,RJ Nembhard Jr.,Cavaliers,Guard,193.04,90.72,USA,1999-03-22,"23 years, 0 months, 28 days",0,Undrafted,14,63.0,15.0,7.0,12.0,1.0,0.0,Empty,58493
1630174,Aaron Nesmith,Celtics,Guard,195.58,97.524,USA,1999-10-16,"22 years, 6 months, 3 days",1,14,98,1243.0,414.0,216.0,45.0,35.0,14.0,2022-04-20 07:00:00,3631200
203526,Raul Neto,Wizards,Guard,187.96,81.648,Brazil,1992-05-19,"29 years, 11 months, 0 days",6,47,387,6259.0,2313.0,612.0,834.0,262.0,30.0,Empty,2089448
1627777,Georges Niang,76ers,Forward,200.66,104.328,USA,1993-06-17,"28 years, 10 months, 2 days",5,50,305,4455.0,1857.0,619.0,248.0,88.0,32.0,2022-04-18 07:30:00,3300000
1630227,Daishen Nix,Rockets,Guard,193.04,102.514,USA,2002-02-13,"20 years, 2 months, 6 days",0,Undrafted,24,261.0,77.0,33.0,40.0,15.0,0.0,Empty,292466
1630192,Zeke Nnaji,Nuggets,Forward,205.74,108.864,USA,2001-01-09,"21 years, 3 months, 10 days",1,22,83,1095.0,406.0,212.0,27.0,24.0,17.0,2022-04-18 10:00:00,2498760
203457,Nerlens Noel,Knicks,Center,210.82,99.792,USA,1994-04-10,"28 years, 0 months, 9 days",7,6,450,10086.0,3303.0,2788.0,491.0,572.0,673.0,Empty,8800000
1629669,Jaylen Nowell,Timberwolves,Guard,193.04,91.174,USA,1999-07-09,"22 years, 9 months, 10 days",2,43,119,1885.0,963.0,231.0,211.0,52.0,23.0,2022-04-19 08:30:00,1782621
1628373,Frank Ntilikina,Mavericks,Guard,193.04,90.72,France,1998-07-28,"23 years, 8 months, 22 days",4,8,269,4803.0,1395.0,495.0,631.0,194.0,59.0,2022-04-18 08:30:00,1789256
1629134,Kendrick Nunn,Lakers,Guard,187.96,86.184,USA,1995-08-03,"26 years, 8 months, 16 days",2,Undrafted,123,3613.0,1840.0,359.0,368.0,108.0,29.0,Empty,5000000
203994,Jusuf Nurkic,Trail Blazers,Center,210.82,131.544,Bosnia and Herzegovina,1994-08-23,"27 years, 7 months, 27 days",7,16,411,9815.0,5015.0,3513.0,903.0,372.0,489.0,Empty,12000000
1628021,David Nwaba,Rockets,Guard,195.58,99.338,USA,1993-01-14,"29 years, 3 months, 5 days",5,Undrafted,237,4583.0,1622.0,866.0,246.0,177.0,106.0,Empty,4650000
1629670,Jordan Nwora,Bucks,Forward,203.2,102.06,USA,1998-09-09,"23 years, 7 months, 10 days",1,45,92,1459.0,658.0,281.0,66.0,42.0,25.0,2022-04-20 09:30:00,1517981
1626220,Royce O'Neale,Jazz,Forward,195.58,102.514,USA,1993-06-05,"28 years, 10 months, 14 days",4,Undrafted,370,9516.0,2285.0,1763.0,771.0,292.0,136.0,2022-04-18 08:30:00,8678571
1629643,Chuma Okeke,Magic,Forward,198.12,103.874,USA,1998-08-18,"23 years, 8 months, 1 days",1,16,115,2881.0,954.0,528.0,219.0,145.0,64.0,Empty,3277080
1629006,Josh Okogie,Timberwolves,Guard,193.04,96.617,Nigeria,1998-09-01,"23 years, 7 months, 18 days",3,20,244,5017.0,1552.0,712.0,278.0,236.0,99.0,2022-04-19 08:30:00,4087904
1630168,Onyeka Okongwu,Hawks,Forward,203.2,108.864,USA,2000-12-11,"21 years, 4 months, 8 days",1,6,98,1593.0,620.0,446.0,71.0,54.0,93.0,2022-04-19 07:30:00,6104280
1630171,Isaac Okoro,Cavaliers,Forward,195.58,102.06,USA,2001-01-26,"21 years, 2 months, 24 days",1,5,134,4154.0,1234.0,407.0,249.0,118.0,46.0,Empty,6720720
203506,Victor Oladipo,Heat,Guard,193.04,96.617,USA,1992-05-04,"29 years, 11 months, 15 days",8,2,462,15141.0,8054.0,2117.0,1824.0,748.0,218.0,2022-04-19 07:30:00,2389641
203482,Kelly Olynyk,Pistons,Forward,210.82,108.864,Canada,1991-04-19,"31 years, 0 months, 0 days",8,13,610,13409.0,6146.0,3087.0,1248.0,465.0,284.0,Empty,12195122
1626224,Cedi Osman,Cavaliers,Forward,200.66,104.328,Turkey,1995-04-08,"27 years, 0 months, 11 days",4,31,327,7999.0,3269.0,1055.0,699.0,241.0,49.0,Empty,8050000
1626162,Kelly Oubre Jr.,Hornets,Forward,198.12,92.081,USA,1995-12-09,"26 years, 4 months, 10 days",6,15,479,12062.0,5769.0,2074.0,484.0,449.0,231.0,Empty,12000000
1629672,Eric Paschall,Jazz,Forward,198.12,115.668,USA,1996-11-04,"25 years, 5 months, 15 days",2,41,158,3085.0,1552.0,509.0,214.0,53.0,25.0,2022-04-18 08:30:00,1782621
101108,Chris Paul,Suns,Guard,182.88,79.38,USA,1985-05-06,"36 years, 11 months, 13 days",16,4,1155,39896.0,20936.0,5206.0,10977.0,2453.0,172.0,2022-04-19 10:00:00,30800000
1626166,Cameron Payne,Suns,Guard,185.42,83.009,USA,1994-08-08,"27 years, 8 months, 11 days",6,14,279,4994.0,2132.0,624.0,905.0,188.0,63.0,2022-04-19 10:00:00,6500000
203901,Elfrid Payton,Suns,Guard,190.5,88.452,USA,1994-02-22,"28 years, 1 months, 28 days",7,10,500,13384.0,5036.0,2007.0,2867.0,588.0,151.0,2022-04-19 10:00:00,2239544
1627780,Gary Payton II,Warriors,Guard,190.5,88.452,USA,1992-12-01,"29 years, 4 months, 18 days",5,Undrafted,142,2056.0,740.0,396.0,151.0,148.0,38.0,2022-04-18 10:00:00,1939350
203486,Mason Plumlee,Hornets,Forward,210.82,115.214,USA,1990-03-05,"32 years, 1 months, 14 days",8,22,661,14768.0,5484.0,4378.0,1611.0,503.0,592.0,Empty,8137500
1627751,Jakob Poeltl,Spurs,Center,215.9,111.132,Austria,1995-10-15,"26 years, 6 months, 4 days",5,9,416,8409.0,3035.0,2524.0,601.0,214.0,524.0,Empty,8750000
1630197,Aleksej Pokusevski,Thunder,Forward,213.36,86.184,Serbia,2001-12-26,"20 years, 3 months, 24 days",1,17,106,2323.0,831.0,530.0,228.0,59.0,80.0,Empty,3113160
1629673,Jordan Poole,Warriors,Guard,193.04,87.998,USA,1999-06-19,"22 years, 10 months, 0 days",2,28,184,4545.0,2520.0,470.0,537.0,121.0,42.0,2022-04-18 10:00:00,2161440
1629645,Kevin Porter Jr.,Rockets,Guard,193.04,92.081,USA,2000-05-04,"21 years, 11 months, 15 days",2,30,137,3904.0,1878.0,528.0,649.0,134.0,44.0,Empty,2130240
1629008,Michael Porter Jr.,Nuggets,Forward,208.28,98.885,USA,1998-06-29,"23 years, 9 months, 21 days",2,14,125,3081.0,1763.0,763.0,133.0,77.0,81.0,2022-04-18 10:00:00,5258735
203490,Otto Porter Jr.,Warriors,Forward,203.2,89.813,USA,1993-06-03,"28 years, 10 months, 16 days",8,3,504,13080.0,5336.0,2551.0,767.0,570.0,216.0,2022-04-18 10:00:00,2389641
1626171,Bobby Portis,Bucks,Forward,208.28,113.4,USA,1995-02-10,"27 years, 2 months, 9 days",6,22,453,9837.0,5021.0,2995.0,537.0,263.0,171.0,2022-04-20 09:30:00,4347600
204001,Kristaps Porzingis,Wizards,Forward,220.98,108.864,Latvia,1995-08-02,"26 years, 8 months, 17 days",5,4,337,10385.0,6371.0,2649.0,537.0,234.0,635.0,Empty,31650600
203939,Dwight Powell,Mavericks,Forward,208.28,108.864,Canada,1991-07-20,"30 years, 8 months, 30 days",7,45,511,9720.0,3926.0,2349.0,524.0,324.0,242.0,2022-04-18 08:30:00,11000000
1626181,Norman Powell,Clippers,Guard,190.5,97.524,USA,1993-05-25,"28 years, 10 months, 25 days",6,46,421,9424.0,4776.0,1088.0,625.0,341.0,113.0,Empty,15517242
1630563,Joshua Primo,Spurs,Guard,193.04,85.73,Canada,2002-12-24,"19 years, 3 months, 26 days",0,12,50,965.0,288.0,113.0,81.0,20.0,23.0,Empty,3946800
1627752,Taurean Prince,Timberwolves,Forward,198.12,98.885,USA,1994-03-22,"28 years, 0 months, 28 days",5,12,370,8937.0,3899.0,1442.0,647.0,313.0,159.0,2022-04-19 08:30:00,15057692
1630202,Payton Pritchard,Celtics,Guard,185.42,88.452,USA,1998-01-28,"24 years, 2 months, 22 days",1,26,137,2269.0,952.0,292.0,259.0,62.0,15.0,2022-04-20 07:00:00,2137440
1630193,Immanuel Quickley,Knicks,Guard,190.5,86.184,USA,1999-06-17,"22 years, 10 months, 2 days",1,25,142,3046.0,1613.0,384.0,402.0,84.0,15.0,Empty,2210640
203944,Julius Randle,Knicks,Forward,203.2,113.4,USA,1994-11-29,"27 years, 4 months, 21 days",7,7,518,16145.0,9191.0,4815.0,1842.0,365.0,235.0,Empty,19800000
1630559,Austin Reaves,Lakers,Guard,195.58,89.359,USA,1998-05-29,"23 years, 10 months, 21 days",0,Undrafted,61,1418.0,444.0,193.0,110.0,29.0,20.0,Empty,925258
1629629,Cam Reddish,Knicks,Forward,203.2,98.431,USA,1999-09-01,"22 years, 7 months, 18 days",2,10,133,3313.0,1399.0,425.0,170.0,142.0,52.0,Empty,4670160
1630194,Paul Reed,76ers,Forward,205.74,95.256,USA,1999-06-14,"22 years, 10 months, 5 days",1,58,64,480.0,204.0,153.0,28.0,43.0,27.0,2022-04-18 07:30:00,1517981
1629675,Naz Reid,Timberwolves,Center,205.74,119.75,USA,1999-08-26,"22 years, 7 months, 24 days",2,Undrafted,177,3057.0,1690.0,747.0,178.0,93.0,169.0,2022-04-19 08:30:00,1782621
1630208,Nick Richards,Hornets,Center,213.36,111.132,Jamaica,1997-11-29,"24 years, 4 months, 21 days",1,42,68,430.0,165.0,97.0,15.0,9.0,21.0,Empty,1517981
1626196,Josh Richardson,Spurs,Guard,195.58,90.72,USA,1993-09-15,"28 years, 7 months, 4 days",6,40,438,13033.0,5270.0,1377.0,1172.0,465.0,262.0,Empty,11615328
203085,Austin Rivers,Nuggets,Guard,193.04,90.72,USA,1992-08-01,"29 years, 8 months, 18 days",9,10,655,15840.0,5741.0,1359.0,1438.0,466.0,108.0,2022-04-18 10:00:00,2401537
1629130,Duncan Robinson,Heat,Forward,200.66,97.524,USA,1994-04-22,"27 years, 11 months, 28 days",3,Undrafted,239,6631.0,2838.0,704.0,363.0,125.0,53.0,2022-04-19 07:30:00,15560000
1629011,Mitchell Robinson,Knicks,Center,213.36,108.864,USA,1998-04-01,"24 years, 0 months, 18 days",3,36,230,5473.0,1941.0,1720.0,128.0,197.0,458.0,Empty,1802057
1630526,Jeremiah Robinson-Earl,Thunder,Forward,203.2,109.771,USA,2000-11-03,"21 years, 5 months, 16 days",0,32,49,1087.0,366.0,274.0,49.0,29.0,15.0,Empty,2000000
1629676,Isaiah Roby,Thunder,Forward,203.2,104.328,USA,1998-02-03,"24 years, 2 months, 16 days",2,45,109,2385.0,987.0,560.0,178.0,88.0,71.0,Empty,1782621
200765,Rajon Rondo,Cavaliers,Guard,185.42,81.648,USA,1986-02-22,"36 years, 1 months, 28 days",15,21,957,28570.0,9337.0,4349.0,7584.0,1518.0,125.0,Empty,2641691
201565,Derrick Rose,Knicks,Guard,187.96,90.72,USA,1988-10-04,"33 years, 6 months, 15 days",12,1,672,21315.0,12230.0,2239.0,3646.0,521.0,235.0,Empty,13445120
203082,Terrence Ross,Magic,Guard,198.12,93.442,USA,1991-02-05,"31 years, 2 months, 14 days",9,8,670,16627.0,7525.0,1907.0,841.0,552.0,221.0,Empty,12500000
1626179,Terry Rozier,Hornets,Guard,185.42,86.184,USA,1994-03-17,"28 years, 1 months, 2 days",6,16,477,12440.0,6039.0,1866.0,1509.0,440.0,113.0,Empty,17905263
201937,Ricky Rubio,Pacers,Guard,187.96,86.184,Spain,1990-10-21,"31 years, 5 months, 29 days",10,5,665,20128.0,7399.0,2760.0,5045.0,1200.0,88.0,Empty,17809524
1626156,D'Angelo Russell,Timberwolves,Guard,193.04,87.545,USA,1996-02-23,"26 years, 1 months, 27 days",6,2,424,12476.0,7504.0,1503.0,2370.0,471.0,119.0,2022-04-19 08:30:00,30013500
1627734,Domantas Sabonis,Kings,Forward,210.82,108.864,Lithuania,1996-05-03,"25 years, 11 months, 16 days",5,11,415,11806.0,5961.0,3815.0,1493.0,309.0,184.0,Empty,18562500
203967,Dario Saric,Suns,Forward,208.28,102.06,Croatia,1994-04-08,"28 years, 0 months, 11 days",5,12,356,8964.0,4180.0,2086.0,699.0,220.0,79.0,2022-04-19 10:00:00,9000000
203107,Tomas Satoransky,Wizards,Guard,200.66,95.256,Czech Republic,1991-10-30,"30 years, 5 months, 20 days",5,32,388,8616.0,2676.0,1117.0,1586.0,309.0,60.0,Empty,10468119
203471,Dennis Schroder,Rockets,Guard,185.42,78.019,Germany,1993-09-15,"28 years, 7 months, 4 days",8,17,621,16448.0,8806.0,1829.0,2907.0,515.0,82.0,Empty,5890000
1630578,Alperen Sengun,Rockets,Center,208.28,110.225,Turkey,2002-07-25,"19 years, 8 months, 25 days",0,16,72,1489.0,692.0,393.0,185.0,59.0,68.0,Empty,3214680
1629012,Collin Sexton,Cavaliers,Guard,185.42,86.184,USA,1999-01-04,"23 years, 3 months, 15 days",3,8,218,7179.0,4356.0,663.0,720.0,181.0,23.0,Empty,6349671
1629013,Landry Shamet,Suns,Guard,193.04,86.184,USA,1997-03-13,"25 years, 1 months, 6 days",3,26,262,6094.0,2354.0,472.0,423.0,116.0,39.0,2022-04-19 10:00:00,3768342
1630549,Day'Ron Sharpe,Nets,Forward,205.74,120.204,USA,2001-11-06,"20 years, 5 months, 13 days",0,29,32,391.0,198.0,160.0,17.0,10.0,15.0,2022-04-20 07:00:00,2009040
1627783,Pascal Siakam,Raptors,Forward,203.2,104.328,Cameroon,1994-04-02,"28 years, 0 months, 17 days",5,27,400,11780.0,6290.0,2522.0,1241.0,371.0,271.0,2022-04-18 07:30:00,31320000
1627732,Ben Simmons,Nets,Guard,210.82,108.864,Australia,1996-07-20,"25 years, 8 months, 30 days",4,1,275,9326.0,4382.0,2217.0,2127.0,464.0,199.0,2022-04-20 07:00:00,31590000
1630250,Marko Simonovic,Bulls,Center,210.82,99.792,Montenegro,1999-10-15,"22 years, 6 months, 4 days",0,44,9,35.0,17.0,10.0,0.0,1.0,1.0,2022-04-20 09:30:00,925258
1629014,Anfernee Simons,Trail Blazers,Guard,190.5,82.102,USA,1999-06-08,"22 years, 10 months, 11 days",3,24,211,4375.0,2144.0,456.0,420.0,75.0,24.0,Empty,3938818
203935,Marcus Smart,Celtics,Guard,193.04,99.792,USA,1994-03-06,"28 years, 1 months, 13 days",7,6,520,15484.0,5438.0,1866.0,2318.0,821.0,191.0,2022-04-20 07:00:00,14339285
202397,Ish Smith,Wizards,Guard,182.88,79.38,USA,1988-07-05,"33 years, 9 months, 14 days",11,Undrafted,719,14354.0,5465.0,1790.0,2799.0,518.0,186.0,Empty,4500000
1630188,Jalen Smith,Pacers,Forward,208.28,97.524,USA,2000-03-16,"22 years, 1 months, 3 days",1,10,78,1080.0,523.0,344.0,28.0,16.0,45.0,Empty,4458000
1630270,Xavier Sneed,Jazz,Forward,195.58,97.524,USA,1997-12-21,"24 years, 3 months, 29 days",0,Undrafted,9,39.0,5.0,6.0,1.0,0.0,0.0,2022-04-18 08:30:00,1563518
203503,Tony Snell,Pelicans,Guard,198.12,96.617,USA,1991-11-10,"30 years, 5 months, 9 days",8,20,601,13092.0,3672.0,1371.0,669.0,266.0,138.0,2022-04-19 10:00:00,2389641
1630531,Jaden Springer,76ers,Guard,193.04,91.627,USA,2002-09-25,"19 years, 6 months, 25 days",0,28,2,6.0,2.0,2.0,0.0,0.0,2.0,2022-04-18 07:30:00,2023800
202362,Lance Stephenson,Pacers,Forward,195.58,95.256,USA,1990-09-05,"31 years, 7 months, 14 days",9,40,554,12681.0,4738.0,2251.0,1621.0,357.0,76.0,Empty,924730
1630205,Lamar Stevens,Cavaliers,Forward,198.12,104.328,USA,1997-07-09,"24 years, 9 months, 10 days",1,Undrafted,103,1514.0,548.0,260.0,69.0,48.0,31.0,Empty,1517981
1630191,Isaiah Stewart,Pistons,Forward,203.2,113.4,USA,2001-05-22,"20 years, 10 months, 28 days",1,16,139,3270.0,1126.0,1070.0,141.0,61.0,164.0,Empty,3277080
1629622,Max Strus,Heat,Guard,195.58,97.524,USA,1996-03-28,"26 years, 0 months, 22 days",2,Undrafted,109,2100.0,962.0,244.0,116.0,39.0,18.0,2022-04-19 07:30:00,1669178
1630591,Jalen Suggs,Magic,Guard,195.58,92.988,USA,2001-06-03,"20 years, 10 months, 16 days",0,5,48,1307.0,564.0,171.0,209.0,59.0,19.0,Empty,6593040
1630256,Jae'Sean Tate,Rockets,Forward,193.04,104.328,USA,1995-10-28,"26 years, 5 months, 22 days",1,Undrafted,148,4099.0,1713.0,794.0,400.0,157.0,77.0,Empty,1517981
1628369,Jayson Tatum,Celtics,Forward,203.2,95.256,USA,1998-03-03,"24 years, 1 months, 16 days",4,3,365,12183.0,7640.0,2420.0,1106.0,410.0,252.0,2022-04-20 07:00:00,28103550
1630678,Terry Taylor,Pacers,Forward,195.58,104.328,USA,1999-09-23,"22 years, 6 months, 27 days",0,Undrafted,33,714.0,318.0,172.0,41.0,14.0,8.0,Empty,21270
202066,Garrett Temple,Pelicans,Guard,195.58,88.452,USA,1986-05-08,"35 years, 11 months, 11 days",11,Undrafted,691,14785.0,4391.0,1620.0,1188.0,572.0,234.0,2022-04-19 10:00:00,4910000
1630179,Tyrell Terry,Grizzlies,Guard,187.96,72.576,USA,2000-09-28,"21 years, 6 months, 22 days",1,31,13,59.0,13.0,6.0,6.0,5.0,0.0,2022-04-19 08:30:00,1517981
1628464,Daniel Theis,Celtics,Forward,205.74,111.132,Germany,1992-04-04,"30 years, 0 months, 15 days",4,Undrafted,306,5988.0,2317.0,1509.0,384.0,149.0,262.0,2022-04-20 07:00:00,8372093
1630560,Cam Thomas,Nets,Guard,190.5,95.256,Japan,2001-10-13,"20 years, 6 months, 6 days",0,27,67,1176.0,570.0,161.0,78.0,33.0,8.0,2022-04-20 07:00:00,2036280
202738,Isaiah Thomas,Hornets,Guard,175.26,83.916,USA,1989-02-07,"33 years, 2 months, 12 days",10,60,550,15563.0,9715.0,1320.0,2638.0,472.0,61.0,Empty,276039
1629744,Matt Thomas,Bulls,Guard,190.5,86.184,USA,1994-08-04,"27 years, 8 months, 15 days",2,Undrafted,126,1226.0,502.0,155.0,61.0,22.0,4.0,2022-04-20 09:30:00,1669178
202691,Klay Thompson,Warriors,Guard,198.12,99.792,USA,1990-02-08,"32 years, 2 months, 11 days",8,11,647,21279.0,12647.0,2255.0,1504.0,577.0,349.0,2022-04-18 10:00:00,37980720
202684,Tristan Thompson,Bulls,Center,205.74,115.214,Canada,1991-03-13,"31 years, 1 months, 6 days",10,4,730,19556.0,6592.0,6120.0,725.0,364.0,501.0,2022-04-20 09:30:00,10720900
1630550,JT Thor,Hornets,Forward,205.74,92.081,USA,2002-08-26,"19 years, 7 months, 24 days",0,37,33,262.0,67.0,43.0,19.0,8.0,11.0,Empty,1250000
1629680,Matisse Thybulle,76ers,Guard,195.58,91.174,USA,1997-03-04,"25 years, 1 months, 15 days",2,20,196,4271.0,939.0,382.0,217.0,313.0,189.0,2022-04-18 07:30:00,2840160
1629681,Killian Tillie,Grizzlies,Forward,205.74,99.792,France,1998-03-05,"24 years, 1 months, 14 days",1,Undrafted,54,642.0,175.0,84.0,30.0,28.0,23.0,2022-04-19 08:30:00,2000000
1630225,Isaiah Todd,Wizards,Forward,205.74,99.338,USA,2001-10-17,"20 years, 6 months, 2 days",0,31,12,74.0,20.0,12.0,4.0,4.0,2.0,Empty,1500000
1630167,Obi Toppin,Knicks,Forward,205.74,99.792,USA,1998-03-04,"24 years, 1 months, 15 days",1,8,134,1913.0,901.0,406.0,106.0,42.0,48.0,Empty,5105160
1629308,Juan Toscano-Anderson,Warriors,Forward,198.12,94.802,USA,1993-04-10,"29 years, 0 months, 9 days",2,Undrafted,139,2374.0,668.0,463.0,303.0,102.0,48.0,2022-04-18 10:00:00,1701593
1626157,Karl-Anthony Towns,Timberwolves,Center,210.82,112.493,USA,1995-11-15,"26 years, 5 months, 4 days",6,1,482,16471.0,11170.0,5465.0,1486.0,389.0,663.0,2022-04-19 08:30:00,31610000
1629018,Gary Trent Jr.,Raptors,Guard,195.58,94.802,USA,1999-01-18,"23 years, 3 months, 1 days",3,37,204,5692.0,2752.0,454.0,287.0,227.0,47.0,2022-04-18 07:30:00,16000000
200782,P.J. Tucker,Heat,Forward,195.58,111.132,USA,1985-05-05,"36 years, 11 months, 14 days",10,35,777,22530.0,5536.0,4390.0,1149.0,887.0,240.0,2022-04-19 07:30:00,7000000
1629730,Rayjon Tucker,Bucks,Guard,190.5,94.802,USA,1997-09-24,"24 years, 6 months, 26 days",2,Undrafted,39,300.0,117.0,39.0,21.0,7.0,1.0,2022-04-20 09:30:00,28779
1626167,Myles Turner,Pacers,Center,210.82,113.4,USA,1996-03-24,"26 years, 0 months, 26 days",6,11,431,12379.0,5485.0,2879.0,513.0,311.0,984.0,Empty,18000000
202685,Jonas Valanciunas,Pelicans,Center,210.82,120.204,Lithuania,1992-05-06,"29 years, 11 months, 13 days",9,5,695,18141.0,9319.0,6571.0,824.0,290.0,702.0,2022-04-19 10:00:00,14000000
1627832,Fred VanVleet,Raptors,Guard,185.42,89.359,USA,1994-02-25,"28 years, 1 months, 25 days",5,Undrafted,348,9863.0,4755.0,1105.0,1704.0,439.0,131.0,2022-04-18 07:30:00,19675926
1629020,Jarred Vanderbilt,Timberwolves,Forward,205.74,97.07,USA,1999-04-03,"23 years, 0 months, 16 days",3,41,166,3136.0,892.0,1024.0,175.0,172.0,94.0,2022-04-19 08:30:00,4259259
1630170,Devin Vassell,Spurs,Guard,195.58,90.72,USA,2000-08-23,"21 years, 7 months, 27 days",1,11,133,2993.0,1213.0,480.0,192.0,119.0,59.0,Empty,4235160
